=== Run information ===

Scheme:weka.clusterers.SimpleKMeans -N 10 -A "weka.core.EuclideanDistance -R first-last" -I 500 -S 10
Relation:     teste
Instances:    143
Attributes:   2500
[list of attributes omitted]
Test mode:evaluate on training data

=== Model and evaluation on training set ===


kMeans
======

Number of iterations: 6
Within cluster sum of squared errors: 5509.002083396647
Missing values globally replaced with mean/mode

Cluster centroids:
                         Cluster#
Attribute    Full Data          0          1          2          3          4          5          6          7          8          9
                 (143)       (15)       (19)        (4)        (1)        (7)       (26)        (1)       (47)       (21)        (2)
====================================================================================================================================
K221             0.172      0.076     0.1616          0          0     0.1414     0.1077       4.95     0.1257     0.2733          0
K222            0.1128          0     0.2821          0          0     0.1429     0.1419       1.24     0.0602     0.0957          0
K223            0.1357          0     0.1137       0.28          0          0     0.2615       1.24     0.1245     0.1062          0
K224            0.1436          0     0.1137          0          0     0.1429     0.3569       4.95     0.0668          0          0
K225            0.2861     0.2407     0.2721          0          0     0.1429     0.4731       7.42     0.2013     0.0443       0.51
K226            0.0989     0.0727     0.1716          0       0.99          0     0.1208       2.47     0.0472     0.0462          0
K227            0.1436          0     0.1137          0          0     0.1429     0.3569       4.95     0.0668          0          0
K228             0.156     0.0727     0.6105       0.28       0.99          0     0.1135       1.24     0.0706          0          0
K229            0.1527          0     0.3337          0          0          0     0.2254       7.42     0.0472          0          0
K230            0.1881          0     0.6732       0.28       0.99          0     0.1819       1.24     0.0649     0.1419          0
K231            0.1625     0.1467     0.5111     0.5625          0          0     0.1712       2.47      0.046          0          0
K232            0.1606       0.29     0.0526          0          0          0     0.1581       4.95     0.0606     0.2229       0.51
K233            0.1675     0.0727     0.0479          0          0          0     0.5877       2.47     0.0247     0.1448          0
K234            0.1769      0.326     0.1142          0          0     0.1429     0.0312       8.66     0.1236     0.0933          0
K235            0.1932     0.1453     0.1679          0          0          0     0.1242       6.18     0.1738     0.2229          0
K236            0.1832     0.1453     0.1716          0          0          0     0.1438       4.95     0.1743     0.1848          0
K237            0.1637      0.082     0.2795          0          0          0     0.0727          0     0.1809     0.3086          0
K238             0.222      0.082     0.3321          0          0          0     0.1435       2.47     0.2651     0.2643          0
K239            0.0894          0     0.1479       0.59          0          0      0.045       1.24     0.0204     0.2019          0
K240            0.1058          0          0          0          0     0.1629     0.1242          0     0.0209     0.4657          0
K241            0.1537          0          0       0.28          0     0.2857     0.2458       2.47     0.0896     0.2757          0
K242            0.1045          0       0.05       0.28          0          0     0.1808          0      0.046     0.2862          0
K243            0.1108          0     0.3763          0          0     0.1414          0       2.47     0.0628      0.109          0
K244             0.109          0     0.3195          0          0     0.1414     0.0312       2.47     0.0628      0.109          0
K245            0.1065          0     0.0984          0          0     0.1414     0.2019          0     0.0415     0.1005       1.53
K246             0.165     0.1467          0          0       1.99     0.5886     0.0758       1.24     0.1919     0.1452          0
K247            0.1632     0.1467          0          0       1.99     0.5886     0.1069       1.24     0.1919     0.0948          0
K248            0.1267          0     0.2621          0          0     0.1414     0.0758       4.95     0.0213     0.1529       0.51
K249            0.1268          0     0.1689          0          0     0.2843     0.1454       2.47     0.1223     0.0443          0
K250            0.1588          0     0.1047       0.28          0     0.4286     0.2904          0     0.1728     0.0443          0
K251            0.1413          0          0       0.28          0          0     0.3346          0     0.0709     0.2738      0.655
K252            0.1132          0     0.1047       0.28          0     0.2857     0.1615          0     0.1464          0          0
K253            0.1223          0          0       0.28          0     0.1429     0.2015          0     0.1087      0.239          0
K254            0.1076          0     0.0458          0          0          0     0.3223          0     0.0647     0.1471          0
K255            0.0982     0.0727     0.2221          0       0.99          0     0.0731          0     0.0462     0.1748          0
K256            0.0663          0          0       0.55          0          0          0          0     0.0904     0.1443          0
K257            0.1362          0     0.0484          0       0.99          0     0.4442          0          0     0.2867          0
K258            0.1145          0     0.0484          0       0.99          0     0.3246          0          0     0.2867          0
K259            0.0766          0          0          0          0          0     0.3815          0     0.0221          0          0
K260              0.07          0     0.1063          0          0          0     0.1938          0          0     0.1405          0
K261             0.081          0          0     0.8425          0          0     0.0773          0     0.0928     0.0881          0
K262            0.0696          0     0.0537          0          0          0     0.1142          0      0.063     0.1429          0
K263            0.0285          0          0          0          0          0     0.0769          0     0.0221      0.049          0
K264            0.0878          0          0      0.575          0     0.1414     0.1662          0     0.0428       0.14          0
K265            0.0808          0          0      0.575          0     0.1414     0.1662          0     0.0213       0.14          0
K266            0.0759          0     0.1621          0       0.99          0     0.0738          0     0.0409       0.14          0
K267            0.1088     0.0667     0.1626          0          0     0.2857     0.0362          0     0.0628     0.2657          0
K268            0.0903          0     0.4768          0       0.99          0     0.0746          0          0     0.0443          0
K269            0.0903          0     0.4768          0       0.99          0     0.0746          0          0     0.0443          0
K270            0.0691          0     0.3111          0          0          0     0.0796          0     0.0404          0          0
K271            0.1276          0     0.0516          0          0     0.1429     0.3519          0     0.0896     0.1386          0
K272            0.0473     0.0667     0.0458          0          0          0     0.1131          0       0.02     0.0481          0
K273            0.0901     0.1333        0.1          0          0          0       0.04          0     0.0426     0.2833          0
K274            0.1606          0     0.2774       3.09          0          0     0.1692          0          0     0.0448          0
K275             0.111          0     0.1626          0          0          0     0.1096          0     0.0813      0.291          0
K276             0.111          0     0.1626          0          0          0     0.1096          0     0.0813      0.291          0
K277            0.0691          0     0.0537     0.8425          0     0.2857          0          0     0.0334     0.0914          0
K278            0.0822     0.0667     0.0563          0          0     0.1429     0.0354          0     0.0215     0.3219          0
K279            0.0946          0     0.1058          0       0.99     0.1429       0.04          0       0.08     0.2252          0
K280            0.0552          0     0.1642          0          0          0          0          0     0.0419     0.1333          0
K281            0.0546          0     0.0563          0          0          0     0.0354          0          0     0.2771          0
K282            0.0822     0.0667     0.0563          0          0     0.1429     0.0354          0     0.0215     0.3219          0
K283            0.1046          0     0.1663          0          0     0.1414     0.0735          0     0.1453     0.0986          0
K284               0.1          0     0.3663          0       1.99          0     0.0396          0     0.0504     0.0443       0.51
K285               0.1          0     0.3663          0       1.99          0     0.0396          0     0.0504     0.0443       0.51
K286            0.1855     0.0667       0.31          0          0          0     0.6658          0     0.0296     0.0443          0
K287            0.1055          0     0.0516          0          0          0     0.2812          0     0.1013     0.0967          0
K288            0.0552          0          0          0          0          0          0          0     0.0421     0.2814          0
K289            0.0905          0          0       0.28          0          0     0.2204          0     0.0209     0.1948       0.51
K290            0.1452     0.1733     0.3216          0          0          0     0.4277          0          0     0.0443          0
K291             0.104     0.1733     0.2179          0          0          0     0.2769          0          0     0.0443          0
K292            0.1087     0.0867     0.1579          0          0          0     0.3515          0          0        0.1          0
K293            0.0438          0     0.0511       0.28          0          0     0.0369          0      0.047     0.0481          0
K294             0.042          0     0.0563      0.295          0     0.1429     0.0354          0     0.0391          0          0
K295            0.0627          0     0.1089          0          0     0.2857          0          0     0.0409     0.1419          0
K296            0.0752          0     0.1111          0       0.99          0     0.0408          0     0.1006      0.089          0
K297            0.0668          0     0.0537          0       0.99          0          0          0     0.0802     0.1795          0
K298            0.1256          0     0.1042          0          0     0.1429     0.1181          0     0.2138     0.0886          0
K299            0.0707          0     0.1137      0.295          0          0       0.04          0     0.0602     0.1381          0
K300            0.2606          0     0.1016          0          0     0.1429     0.1942          0     0.5023       0.27          0
K301            0.1485          0          0          0          0          0     0.1815          0     0.3098     0.0929          0
K302            0.1894          0     0.1442          0          0          0     0.2092          0     0.3387     0.1419          0
K303            0.2643      0.284        0.2          0          0     0.1629     0.5665          0     0.2117     0.1867          0
K304              0.28      0.284        0.2          0          0     0.1629     0.6058          0     0.2377     0.1867          0
K305             0.182     0.0673     0.1584          0          0          0     0.2323          0     0.2985     0.0919          0
K306            0.1167          0     0.2589          0       0.99          0     0.0981          0      0.154     0.0471          0
K307            0.1342          0     0.0458          0          0          0     0.1469          0     0.2443     0.1438          0
K308            0.1315          0     0.1437       0.28          0          0     0.1831          0     0.1972     0.0438          0
K309            0.1511     0.1607     0.0563       0.28          0          0     0.0981          0     0.2462     0.1376          0
K310            0.2328      0.284        0.2          0          0     0.1629     0.4777          0     0.1649     0.1867          0
K311            0.1687     0.1607     0.0526          0          0          0     0.1388          0     0.2838      0.179          0
K312            0.2478          0     0.2589          0       0.99     1.0471     0.2615          0     0.2019     0.2814          0
K313            0.2266     0.3113     0.2574          0          0          0     0.1831          0     0.3645     0.0457          0
K314            0.2341     0.3113     0.3137          0          0          0     0.1831          0     0.3645     0.0457          0
K315             0.178     0.1627     0.0537          0          0          0     0.1862          0     0.2828     0.1843          0
K316             0.301     0.1487     0.3174          0          0       0.15     0.2954          0     0.4728     0.1824          0
K317            0.3249     0.1627     0.0505          0          0       0.15     0.5554          0     0.4845     0.2286          0
K318             0.156          0     0.2089          0          0          0     0.2662          0       0.16     0.1857          0
K319             0.156          0     0.2089          0          0          0     0.2662          0       0.16     0.1857          0
K320            0.0925          0     0.0505          0          0          0     0.1854          0     0.0517      0.239          0
K321            0.1146          0     0.1021          0          0          0     0.1804          0     0.1438     0.1429          0
K322            0.2494          0     0.1532       0.28          0          0     0.2658          0     0.4236     0.2295          0
